id_fact,id_tiempo,id_pais,id_ciudad,id_red,id_equipo,sentimiento,hashtag,interacciones,alcance,compartidos,respuestas,ratio_compartidos
1090,124,7,15,2,1,Positivo,#DiaDePartido,266,2596,31,32,0.1165
1091,250,8,17,3,14,Positivo,#GoleoElEquipo,501,5987,94,74,0.1876
1092,195,9,20,1,17,Neutro,#RumboAlMundial,142,1924,12,11,0.0845
1093,6,4,10,5,15,Positivo,#GoleoElEquipo,10,107,1,0,0.1
1094,355,5,11,3,20,Neutro,#FutbolTotal,432,6196,40,54,0.0926
1095,68,3,8,2,5,Positivo,#DiaDePartido,159,1443,20,15,0.1258
1096,204,14,29,3,13,Neutro,#VamosSeleccion,172,1803,23,4,0.1337
1097,32,7,15,5,4,Neutro,#VamosSeleccion,917,13033,214,112,0.2334
1098,246,7,15,1,4,Positivo,#FanaticoDelFutbol,370,3173,35,62,0.0946
1099,135,12,25,2,19,Positivo,#GoleoElEquipo,1351,20134,154,228,0.114
1100,91,4,9,5,15,Neutro,#DiaDePartido,1452,21606,157,77,0.1081
1101,35,15,32,2,4,Negativo,#Mundial2026,28,396,3,0,0.1071
1102,150,15,32,1,20,Negativo,#GoleoElEquipo,70,624,15,4,0.2143
1103,92,1,2,2,2,Positivo,#GoleoElEquipo,1198,17548,157,176,0.1311
1104,98,4,10,3,16,Positivo,#FutbolTotal,15,126,3,1,0.2
1105,356,3,7,2,2,Neutro,#Mundial2026,363,4246,44,15,0.1212
1106,244,7,15,2,5,Positivo,#FutbolTotal,95,1375,18,12,0.1895
1107,345,7,14,5,4,Positivo,#Mundial2026,144,1556,7,14,0.0486
1108,317,4,9,2,5,Neutro,#Mundial2026,245,3158,27,16,0.1102
1109,293,1,3,1,12,Positivo,#RumboAlMundial,132,1178,21,22,0.1591
1110,337,8,17,2,14,Neutro,#DiaDePartido,70,971,10,2,0.1429
1111,147,11,24,5,10,Positivo,#GoleoElEquipo,25,287,2,1,0.08
1112,330,9,20,2,2,Negativo,#GoleoElEquipo,1529,19192,222,274,0.1452
1113,224,11,23,4,10,Positivo,#GoleoElEquipo,162,2016,36,23,0.2222
1114,281,11,24,1,11,Positivo,#RumboAlMundial,921,8021,230,97,0.2497
1115,304,7,15,4,6,Positivo,#Campeones,155,2112,32,13,0.2065
1116,346,4,9,1,10,Negativo,#GoleoElEquipo,67,790,8,3,0.1194
1117,249,1,3,3,2,Negativo,#Mundial2026,280,2635,39,34,0.1393
1118,210,5,11,1,17,Neutro,#FutbolTotal,378,5102,85,32,0.2249
1119,17,10,22,5,3,Positivo,#Mundial2026,230,2275,36,27,0.1565
1120,98,7,16,5,6,Neutro,#GoleoElEquipo,46,408,8,1,0.1739
1121,8,9,20,2,7,Neutro,#FutbolTotal,1050,13191,64,111,0.061
1122,356,1,3,1,3,Positivo,#FanaticoDelFutbol,441,4749,40,49,0.0907
1123,160,4,9,5,1,Neutro,#FutbolTotal,206,2156,12,14,0.0583
1124,176,14,30,5,10,Positivo,#FanaticoDelFutbol,73,752,15,10,0.2055
1125,348,7,14,1,13,Positivo,#RumboAlMundial,544,6485,102,49,0.1875
1126,252,9,20,2,9,Neutro,#FanaticoDelFutbol,536,5187,60,47,0.1119
1127,306,7,14,3,4,Neutro,#Campeones,332,3198,18,19,0.0542
1128,44,2,4,5,13,Positivo,#Mundial2026,297,4327,44,13,0.1481
1129,279,9,19,3,8,Negativo,#Mundial2026,564,5249,57,34,0.1011
1130,364,15,31,1,20,Positivo,#Mundial2026,92,1329,8,16,0.087
1131,57,2,6,2,17,Positivo,#DiaDePartido,788,9231,46,59,0.0584
1132,45,3,8,4,15,Positivo,#GoleoElEquipo,1334,14821,139,203,0.1042
1133,260,7,15,4,5,Negativo,#Mundial2026,700,8323,161,27,0.23
1134,154,3,8,3,11,Positivo,#FutbolTotal,305,2509,53,20,0.1738
1135,58,8,18,5,8,Positivo,#Mundial2026,43,494,2,4,0.0465
1136,146,13,28,2,11,Positivo,#FanaticoDelFutbol,450,5816,71,74,0.1578
1137,130,10,21,1,1,Positivo,#FutbolTotal,101,919,21,8,0.2079
1138,74,6,13,3,10,Negativo,#RumboAlMundial,241,2761,40,14,0.166
1139,204,9,19,1,9,Neutro,#GoleoElEquipo,573,4711,58,99,0.1012
1140,333,10,21,1,12,Neutro,#GoleoElEquipo,22,304,4,2,0.1818
1141,252,2,6,3,20,Positivo,#Mundial2026,161,2001,16,17,0.0994
1142,29,7,14,1,5,Negativo,#FanaticoDelFutbol,221,2471,43,8,0.1946
1143,220,14,30,4,8,Positivo,#FutbolTotal,1168,14963,224,58,0.1918
1144,215,5,12,5,17,Positivo,#GoleoElEquipo,396,5315,61,62,0.154
1145,350,9,20,5,8,Positivo,#GoleoElEquipo,535,4918,81,89,0.1514
1146,84,8,17,2,2,Positivo,#Campeones,844,12572,68,37,0.0806
1147,13,13,28,1,5,Negativo,#FutbolTotal,20,262,4,1,0.2
1148,39,14,29,1,9,Positivo,#DiaDePartido,304,3437,70,50,0.2303
1149,63,6,13,5,15,Neutro,#RumboAlMundial,225,3214,55,16,0.2444
1150,240,9,19,4,7,Neutro,#FutbolTotal,67,682,12,8,0.1791
1151,328,1,1,5,3,Positivo,#VamosSeleccion,39,489,4,1,0.1026
1152,67,15,32,5,10,Positivo,#GoleoElEquipo,282,3568,23,42,0.0816
1153,275,7,16,5,4,Positivo,#VamosSeleccion,106,1298,25,18,0.2358
1154,71,1,1,1,2,Positivo,#GoleoElEquipo,401,5724,88,66,0.2195
1155,98,5,11,1,17,Positivo,#FutbolTotal,102,1123,20,8,0.1961
1156,148,11,24,2,11,Positivo,#VamosSeleccion,98,956,19,12,0.1939
1157,10,1,1,2,3,Negativo,#Mundial2026,14,171,2,2,0.1429
1158,266,9,20,4,8,Neutro,#RumboAlMundial,123,1692,23,16,0.187
1159,292,7,16,5,6,Positivo,#Mundial2026,139,1460,25,3,0.1799
1160,35,7,14,3,4,Positivo,#FanaticoDelFutbol,219,1779,35,10,0.1598
1161,29,10,21,2,12,Neutro,#VamosSeleccion,98,787,14,6,0.1429
1162,296,1,1,5,4,Negativo,#GoleoElEquipo,64,784,5,4,0.0781
1163,254,11,23,1,10,Negativo,#FanaticoDelFutbol,89,975,5,4,0.0562
1164,163,10,21,2,12,Negativo,#Mundial2026,95,1229,23,5,0.2421
1165,200,5,11,3,17,Positivo,#GoleoElEquipo,110,1112,20,19,0.1818
1166,135,1,1,2,2,Positivo,#DiaDePartido,49,421,10,6,0.2041
1167,37,1,2,2,1,Negativo,#RumboAlMundial,323,3050,60,48,0.1858
1168,251,9,20,5,7,Positivo,#GoleoElEquipo,19,155,4,2,0.2105
1169,168,2,5,1,16,Neutro,#Mundial2026,85,815,5,13,0.0588
1170,275,7,15,2,4,Positivo,#VamosSeleccion,73,946,5,9,0.0685
1171,225,11,23,5,11,Positivo,#FanaticoDelFutbol,91,1350,12,11,0.1319
1172,210,4,10,3,15,Positivo,#DiaDePartido,219,2119,28,20,0.1279
1173,70,5,11,3,11,Negativo,#FutbolTotal,121,1164,25,11,0.2066
1174,83,15,31,1,5,Neutro,#VamosSeleccion,36,413,2,1,0.0556
1175,308,13,27,1,3,Positivo,#Campeones,233,2976,54,32,0.2318
1176,175,7,15,4,4,Positivo,#DiaDePartido,194,2498,22,25,0.1134
1177,197,1,2,4,1,Positivo,#FutbolTotal,23,320,4,3,0.1739
1178,225,7,14,4,7,Positivo,#Mundial2026,92,1082,11,9,0.1196
1179,10,7,14,5,8,Positivo,#Mundial2026,733,9651,178,38,0.2428
1180,189,4,9,5,15,Neutro,#Campeones,135,1471,25,6,0.1852
1181,229,7,15,4,5,Negativo,#VamosSeleccion,51,700,11,3,0.2157
1182,344,6,13,5,17,Neutro,#FutbolTotal,231,2761,41,5,0.1775
1183,149,1,1,3,2,Neutro,#Mundial2026,2177,19257,271,201,0.1245
1184,267,11,23,5,8,Negativo,#Campeones,63,872,11,7,0.1746
1185,90,9,20,5,9,Neutro,#RumboAlMundial,1574,17230,386,278,0.2452
1186,303,10,21,2,12,Neutro,#Mundial2026,666,9895,103,64,0.1547
1187,25,1,3,4,1,Negativo,#Mundial2026,191,2535,33,11,0.1728
1188,163,15,31,1,8,Neutro,#GoleoElEquipo,100,982,15,12,0.15
1189,343,3,8,1,18,Negativo,#RumboAlMundial,598,6946,127,31,0.2124
1190,309,1,1,1,2,Positivo,#Mundial2026,132,1075,11,8,0.0833
1191,115,1,2,4,3,Positivo,#FutbolTotal,31,456,6,3,0.1935
1192,211,1,3,2,1,Negativo,#DiaDePartido,3370,34229,451,526,0.1338
1193,335,15,32,4,1,Neutro,#Campeones,306,4454,65,39,0.2124
1194,22,7,16,2,1,Neutro,#Mundial2026,1213,15933,99,106,0.0816
1195,302,14,29,3,5,Positivo,#FutbolTotal,15,197,2,1,0.1333
1196,312,7,14,2,6,Neutro,#Mundial2026,264,3258,23,7,0.0871
1197,294,13,28,1,1,Positivo,#DiaDePartido,17,215,4,2,0.2353
1198,125,9,19,5,8,Neutro,#FutbolTotal,147,1409,13,18,0.0884
1199,267,1,1,5,1,Positivo,#FutbolTotal,29,367,4,0,0.1379
1200,196,5,11,3,1,Positivo,#FanaticoDelFutbol,173,1882,18,22,0.104
1201,68,12,26,2,19,Negativo,#Campeones,200,1963,37,19,0.185
1202,357,9,19,5,9,Negativo,#DiaDePartido,693,7800,40,30,0.0577
1203,134,13,28,1,17,Negativo,#RumboAlMundial,280,4138,56,34,0.2
1204,80,6,13,4,13,Negativo,#RumboAlMundial,128,1127,13,18,0.1016
1205,81,14,30,5,3,Neutro,#FutbolTotal,494,6626,83,85,0.168
1206,106,1,2,5,1,Neutro,#VamosSeleccion,432,4179,71,9,0.1644
1207,321,15,32,2,5,Positivo,#GoleoElEquipo,688,5984,140,67,0.2035
1208,192,14,30,1,16,Positivo,#DiaDePartido,265,2753,21,46,0.0792
1209,236,5,11,1,2,Neutro,#DiaDePartido,114,1422,14,10,0.1228
1210,139,4,10,4,12,Neutro,#FutbolTotal,295,2493,68,34,0.2305
1211,29,8,18,2,14,Positivo,#GoleoElEquipo,92,1315,9,3,0.0978
1212,284,7,16,4,4,Neutro,#GoleoElEquipo,49,441,10,3,0.2041
1213,210,1,3,3,2,Negativo,#DiaDePartido,54,768,8,1,0.1481
1214,196,1,1,4,1,Positivo,#FutbolTotal,139,1129,9,4,0.0647
1215,225,1,1,5,2,Neutro,#RumboAlMundial,101,1152,11,14,0.1089
1216,120,3,8,2,4,Negativo,#FutbolTotal,861,11221,76,62,0.0883
1217,363,15,32,5,20,Neutro,#Campeones,210,2894,46,26,0.219
1218,361,5,11,1,17,Positivo,#RumboAlMundial,761,8331,167,46,0.2194
1219,2,9,20,2,9,Positivo,#FutbolTotal,86,769,18,9,0.2093
1220,133,9,20,5,15,Negativo,#VamosSeleccion,498,5484,45,51,0.0904
1221,199,4,9,5,6,Positivo,#VamosSeleccion,956,9729,92,43,0.0962
1222,213,5,12,5,17,Negativo,#VamosSeleccion,338,3607,81,17,0.2396
1223,75,7,15,5,6,Positivo,#FanaticoDelFutbol,215,2979,31,30,0.1442
1224,212,8,17,3,14,Negativo,#Mundial2026,21,188,4,1,0.1905
1225,249,9,19,5,8,Positivo,#DiaDePartido,164,1700,22,5,0.1341
1226,135,4,10,2,13,Negativo,#RumboAlMundial,501,4541,79,17,0.1577
1227,252,5,12,1,13,Neutro,#VamosSeleccion,37,319,3,1,0.0811
1228,347,7,14,5,6,Positivo,#GoleoElEquipo,35,447,8,4,0.2286
1229,112,3,7,2,5,Neutro,#VamosSeleccion,239,2287,31,10,0.1297
1230,272,12,25,4,18,Positivo,#FutbolTotal,158,2050,27,12,0.1709
1231,248,2,4,1,10,Positivo,#FutbolTotal,146,1363,18,9,0.1233
1232,4,1,1,2,1,Negativo,#Campeones,661,6937,134,93,0.2027
1233,193,6,13,1,16,Positivo,#VamosSeleccion,91,1229,8,6,0.0879
1234,87,8,18,2,14,Negativo,#Mundial2026,44,641,4,1,0.0909
1235,121,12,25,3,19,Positivo,#Mundial2026,267,2635,42,13,0.1573
1236,301,5,12,1,18,Positivo,#FanaticoDelFutbol,358,4284,57,54,0.1592
1237,218,3,7,5,11,Positivo,#FanaticoDelFutbol,492,7288,55,64,0.1118
1238,217,14,30,5,18,Positivo,#Mundial2026,226,3227,27,5,0.1195
1239,146,5,12,2,9,Negativo,#RumboAlMundial,60,520,9,6,0.15
1240,123,1,2,5,1,Positivo,#FanaticoDelFutbol,415,5198,55,20,0.1325
1241,358,7,15,1,6,Negativo,#VamosSeleccion,525,5054,101,25,0.1924
1242,331,9,19,1,9,Negativo,#VamosSeleccion,103,1139,6,7,0.0583
1243,180,2,5,2,15,Neutro,#FanaticoDelFutbol,119,1741,25,19,0.2101
1244,329,7,16,5,6,Positivo,#FutbolTotal,83,1091,19,13,0.2289
1245,106,6,13,2,10,Negativo,#FanaticoDelFutbol,506,6330,113,25,0.2233
1246,52,10,22,2,1,Negativo,#FanaticoDelFutbol,241,3345,31,14,0.1286
1247,231,14,30,1,15,Positivo,#FutbolTotal,88,1267,12,4,0.1364
1248,343,3,7,1,2,Positivo,#GoleoElEquipo,28,346,2,3,0.0714
1249,251,4,9,1,15,Neutro,#DiaDePartido,346,3934,40,22,0.1156
1250,78,9,20,5,6,Positivo,#Mundial2026,147,1543,30,7,0.2041
1251,251,15,31,1,20,Neutro,#DiaDePartido,171,2071,28,29,0.1637
1252,136,9,20,4,7,Neutro,#Mundial2026,454,3865,65,41,0.1432
1253,85,3,7,1,17,Positivo,#RumboAlMundial,70,602,6,2,0.0857
1254,134,5,12,5,4,Neutro,#DiaDePartido,77,634,13,3,0.1688
1255,364,1,2,1,2,Positivo,#FanaticoDelFutbol,500,6385,35,85,0.07
1256,196,7,15,2,6,Neutro,#Mundial2026,152,1489,27,5,0.1776
1257,148,8,18,5,14,Positivo,#VamosSeleccion,2144,28328,274,320,0.1278
1258,362,5,11,2,18,Positivo,#Mundial2026,843,8994,109,64,0.1293
1259,146,1,3,3,5,Positivo,#FanaticoDelFutbol,307,4036,17,21,0.0554
1260,348,7,16,4,4,Positivo,#VamosSeleccion,248,2643,45,44,0.1815
1261,202,9,20,5,12,Positivo,#Mundial2026,310,3345,66,30,0.2129
1262,129,5,11,1,17,Positivo,#VamosSeleccion,70,662,12,8,0.1714
1263,294,9,20,5,7,Positivo,#FutbolTotal,486,4299,105,57,0.216
1264,204,13,28,1,2,Positivo,#FutbolTotal,1597,19042,312,88,0.1954
1265,160,10,21,5,13,Negativo,#VamosSeleccion,418,3876,55,67,0.1316
1266,161,3,7,3,5,Neutro,#Mundial2026,45,395,8,4,0.1778
1267,202,9,20,3,7,Positivo,#VamosSeleccion,480,4434,28,81,0.0583
1268,92,6,13,5,9,Neutro,#VamosSeleccion,209,2882,33,36,0.1579
1269,232,9,19,5,2,Neutro,#FutbolTotal,359,4051,45,17,0.1253
1270,78,1,2,4,3,Positivo,#FutbolTotal,1039,12756,52,54,0.05
1271,50,4,9,3,15,Neutro,#Mundial2026,214,2267,28,20,0.1308
1272,346,8,18,2,14,Neutro,#FutbolTotal,53,505,3,1,0.0566
1273,309,3,8,1,6,Positivo,#Mundial2026,1209,13735,120,143,0.0993
1274,28,1,2,1,2,Positivo,#Mundial2026,360,3226,46,29,0.1278
1275,351,5,11,1,18,Positivo,#VamosSeleccion,183,2017,22,30,0.1202
1276,61,4,10,5,16,Positivo,#GoleoElEquipo,516,5887,30,55,0.0581
1277,225,14,30,1,3,Positivo,#VamosSeleccion,56,489,4,5,0.0714
1278,156,15,32,5,20,Negativo,#FanaticoDelFutbol,448,4875,109,48,0.2433
1279,107,9,20,1,8,Neutro,#Mundial2026,83,1049,10,9,0.1205
1280,349,15,32,4,20,Positivo,#RumboAlMundial,85,715,8,11,0.0941
1281,344,8,18,1,14,Negativo,#Mundial2026,782,9513,41,28,0.0524
1282,321,7,15,3,5,Negativo,#GoleoElEquipo,329,3624,16,14,0.0486
1283,17,7,15,1,6,Neutro,#RumboAlMundial,250,2776,15,14,0.06
1284,161,6,13,2,14,Negativo,#FutbolTotal,150,2045,35,8,0.2333
1285,314,9,20,1,9,Negativo,#VamosSeleccion,92,1265,10,14,0.1087
1286,137,5,11,2,8,Neutro,#DiaDePartido,221,2523,11,7,0.0498
1287,290,1,2,1,3,Positivo,#Mundial2026,62,690,9,10,0.1452
1288,178,5,12,5,14,Positivo,#DiaDePartido,546,6686,119,62,0.2179
1289,40,4,10,2,16,Neutro,#VamosSeleccion,52,603,3,7,0.0577
1290,92,8,18,2,14,Negativo,#Campeones,131,1377,14,14,0.1069
1291,351,15,31,2,4,Negativo,#DiaDePartido,398,5831,26,17,0.0653
1292,127,4,10,3,17,Neutro,#RumboAlMundial,163,1889,12,18,0.0736
1293,217,2,6,1,13,Negativo,#FanaticoDelFutbol,86,1240,14,15,0.1628
1294,61,15,31,1,20,Neutro,#VamosSeleccion,238,3071,46,37,0.1933
1295,120,9,19,2,8,Neutro,#FutbolTotal,440,4344,27,51,0.0614
1296,8,2,5,1,20,Positivo,#FutbolTotal,66,601,4,10,0.0606
1297,95,13,27,4,15,Neutro,#DiaDePartido,439,5476,55,41,0.1253
1298,126,7,16,5,5,Neutro,#Mundial2026,121,1075,14,11,0.1157
1299,339,9,19,1,9,Neutro,#Campeones,286,3860,15,23,0.0524
1300,222,9,20,5,7,Positivo,#VamosSeleccion,178,2249,24,22,0.1348
1301,286,1,3,2,12,Positivo,#Campeones,262,2791,16,26,0.0611
1302,125,8,18,4,14,Positivo,#VamosSeleccion,20,220,1,3,0.05
1303,281,3,7,4,8,Negativo,#FutbolTotal,150,1458,12,21,0.08
1304,357,9,19,2,8,Positivo,#FutbolTotal,402,3328,71,53,0.1766
1305,288,4,10,5,15,Neutro,#Campeones,92,1319,15,5,0.163
1306,316,4,10,3,15,Neutro,#FutbolTotal,203,1778,15,21,0.0739
1307,348,7,15,4,4,Negativo,#Mundial2026,50,543,8,6,0.16
1308,239,11,23,5,11,Neutro,#Mundial2026,540,4748,114,34,0.2111
1309,97,11,23,2,11,Positivo,#FutbolTotal,34,490,7,1,0.2059
1310,121,12,26,1,6,Neutro,#Mundial2026,1164,16495,108,25,0.0928
1311,343,4,10,1,16,Negativo,#GoleoElEquipo,161,1352,39,13,0.2422
1312,358,2,6,2,16,Neutro,#RumboAlMundial,19,169,3,2,0.1579
1313,26,13,28,1,6,Neutro,#Mundial2026,56,790,9,2,0.1607
1314,21,13,27,1,1,Neutro,#FutbolTotal,167,1910,39,22,0.2335
1315,309,14,30,5,15,Neutro,#RumboAlMundial,351,4797,83,19,0.2365
1316,167,1,3,2,2,Neutro,#GoleoElEquipo,127,1459,22,20,0.1732
1317,343,9,20,2,10,Neutro,#VamosSeleccion,599,6902,96,61,0.1603
1318,226,12,25,1,19,Negativo,#RumboAlMundial,25,302,4,3,0.16
1319,313,12,26,5,19,Neutro,#VamosSeleccion,80,1106,18,1,0.225
1320,182,11,23,1,10,Neutro,#RumboAlMundial,177,1954,39,14,0.2203
1321,277,9,20,5,7,Neutro,#RumboAlMundial,115,1401,11,3,0.0957
1322,322,4,9,1,16,Positivo,#VamosSeleccion,700,7232,139,33,0.1986
1323,292,11,24,3,18,Positivo,#GoleoElEquipo,101,1384,17,7,0.1683
1324,71,5,11,1,18,Positivo,#GoleoElEquipo,45,450,10,1,0.2222
1325,149,5,11,2,17,Positivo,#FutbolTotal,71,599,6,3,0.0845
1326,284,7,15,5,5,Positivo,#DiaDePartido,117,1717,28,10,0.2393
1327,340,14,30,1,19,Positivo,#GoleoElEquipo,258,3102,33,24,0.1279
1328,251,7,15,1,6,Neutro,#VamosSeleccion,55,774,12,5,0.2182
1329,51,7,16,4,4,Negativo,#DiaDePartido,169,2419,16,8,0.0947
1330,195,13,28,2,18,Neutro,#RumboAlMundial,91,1176,18,8,0.1978
1331,306,1,1,4,3,Neutro,#Campeones,1228,10874,165,110,0.1344
1332,147,9,20,4,9,Negativo,#GoleoElEquipo,86,1237,14,12,0.1628
1333,146,9,20,1,8,Positivo,#Mundial2026,130,1447,18,7,0.1385
1334,276,7,16,1,16,Neutro,#Mundial2026,1434,12441,357,256,0.249
1335,137,4,9,1,15,Neutro,#Mundial2026,27,386,4,4,0.1481
1336,21,4,9,4,15,Positivo,#VamosSeleccion,269,2723,17,6,0.0632
1337,144,10,22,4,13,Neutro,#DiaDePartido,2356,34802,306,358,0.1299
1338,102,15,32,3,20,Positivo,#Mundial2026,141,2013,33,6,0.234
1339,262,5,12,1,17,Neutro,#FutbolTotal,61,855,12,9,0.1967
1340,362,9,20,2,7,Neutro,#Mundial2026,243,2448,21,29,0.0864
1341,274,9,19,2,7,Neutro,#FutbolTotal,822,10089,114,24,0.1387
1342,347,1,2,2,3,Neutro,#DiaDePartido,32,366,3,5,0.0938
1343,270,5,12,2,18,Neutro,#Mundial2026,54,727,9,2,0.1667
1344,279,15,31,3,1,Positivo,#FutbolTotal,947,12637,137,134,0.1447
1345,120,1,3,1,3,Neutro,#FutbolTotal,375,4242,33,66,0.088
1346,253,4,10,5,16,Positivo,#Campeones,104,1030,21,8,0.2019
1347,137,7,16,3,3,Negativo,#GoleoElEquipo,189,2431,13,12,0.0688
1348,329,4,10,5,16,Neutro,#VamosSeleccion,233,3334,48,32,0.206
1349,167,15,31,5,20,Negativo,#GoleoElEquipo,91,1364,12,7,0.1319
1350,342,4,9,1,16,Positivo,#Mundial2026,138,1680,25,10,0.1812
1351,201,12,26,5,19,Negativo,#DiaDePartido,482,5471,119,46,0.2469
1352,249,5,12,1,8,Neutro,#VamosSeleccion,118,1266,21,20,0.178
1353,265,5,11,2,13,Positivo,#FanaticoDelFutbol,50,422,3,7,0.06
1354,129,13,27,2,9,Negativo,#Mundial2026,16,224,0,2,0.0
1355,196,1,3,1,1,Neutro,#FutbolTotal,64,913,6,8,0.0938
1356,14,10,22,4,12,Positivo,#FanaticoDelFutbol,343,3290,41,23,0.1195
1357,309,5,12,1,18,Negativo,#FutbolTotal,12,144,2,1,0.1667
1358,40,7,16,2,4,Neutro,#GoleoElEquipo,154,2253,27,22,0.1753
1359,314,8,18,2,14,Neutro,#Mundial2026,154,1314,14,18,0.0909
1360,282,4,10,2,8,Positivo,#Mundial2026,390,3200,25,21,0.0641
1361,314,9,20,2,7,Negativo,#FanaticoDelFutbol,399,3291,48,13,0.1203
1362,15,5,12,5,18,Negativo,#RumboAlMundial,168,1389,33,5,0.1964
1363,239,12,26,2,19,Negativo,#FanaticoDelFutbol,172,1454,24,10,0.1395
1364,117,9,20,2,8,Neutro,#Campeones,426,4537,70,23,0.1643
1365,211,8,17,2,14,Positivo,#FutbolTotal,524,5543,123,69,0.2347
1366,329,1,3,5,1,Neutro,#FanaticoDelFutbol,138,1478,24,8,0.1739
1367,29,7,16,3,4,Negativo,#FanaticoDelFutbol,872,11932,133,23,0.1525
1368,182,1,3,2,1,Positivo,#GoleoElEquipo,21,298,2,2,0.0952
1369,337,14,29,5,2,Negativo,#RumboAlMundial,205,2303,17,18,0.0829
1370,215,4,9,5,15,Positivo,#VamosSeleccion,2214,30672,408,251,0.1843
1371,285,7,15,2,4,Neutro,#RumboAlMundial,84,1167,9,10,0.1071
1372,227,4,10,1,15,Negativo,#Mundial2026,3394,28585,808,583,0.2381
1373,246,1,3,2,3,Neutro,#VamosSeleccion,190,1943,39,24,0.2053
1374,323,9,20,2,7,Negativo,#VamosSeleccion,191,2283,14,33,0.0733
1375,322,5,11,1,18,Neutro,#VamosSeleccion,74,723,11,10,0.1486
1376,9,13,28,3,11,Positivo,#GoleoElEquipo,65,560,13,7,0.2
1377,351,5,11,4,18,Neutro,#FanaticoDelFutbol,1607,16715,196,153,0.122
1378,322,3,8,3,5,Negativo,#FanaticoDelFutbol,442,5141,73,24,0.1652
1379,221,4,9,5,16,Neutro,#Mundial2026,740,6568,58,47,0.0784
1380,20,1,3,1,14,Neutro,#FutbolTotal,270,2200,45,33,0.1667
1381,209,7,14,4,17,Positivo,#VamosSeleccion,253,2818,25,32,0.0988
1382,317,5,12,4,5,Positivo,#FanaticoDelFutbol,760,10097,61,56,0.0803
1383,76,1,3,3,1,Positivo,#RumboAlMundial,45,631,6,5,0.1333
1384,281,9,20,1,8,Positivo,#Mundial2026,48,511,10,1,0.2083
1385,77,8,18,5,14,Positivo,#FanaticoDelFutbol,100,1380,5,16,0.05
1386,252,4,9,2,16,Positivo,#VamosSeleccion,103,1541,11,11,0.1068
1387,28,6,13,1,5,Neutro,#VamosSeleccion,256,2695,25,34,0.0977
1388,274,4,9,4,15,Neutro,#Mundial2026,359,3711,59,10,0.1643
1389,15,11,23,2,11,Positivo,#RumboAlMundial,37,499,6,5,0.1622
1390,148,13,28,5,3,Negativo,#FanaticoDelFutbol,475,6823,90,16,0.1895
1391,29,9,19,3,8,Positivo,#VamosSeleccion,704,6281,56,77,0.0795
1392,363,1,2,3,15,Positivo,#DiaDePartido,18,214,4,2,0.2222
1393,122,9,19,1,7,Negativo,#VamosSeleccion,77,818,10,11,0.1299
1394,353,8,18,4,14,Positivo,#FutbolTotal,39,539,8,3,0.2051
1395,113,7,15,5,1,Positivo,#FutbolTotal,326,3893,72,21,0.2209
1396,117,7,15,1,13,Negativo,#FutbolTotal,64,528,5,11,0.0781
1397,321,15,32,2,20,Positivo,#Mundial2026,67,886,15,6,0.2239
1398,246,7,14,3,1,Neutro,#GoleoElEquipo,27,382,1,1,0.037
1399,135,1,3,1,1,Positivo,#Mundial2026,190,2613,11,21,0.0579
1400,183,7,14,4,13,Positivo,#FutbolTotal,414,5039,45,23,0.1087
1401,99,4,9,4,13,Negativo,#VamosSeleccion,1032,11661,216,23,0.2093
1402,252,7,16,2,5,Neutro,#DiaDePartido,11,155,1,1,0.0909
1403,297,15,31,1,5,Negativo,#VamosSeleccion,251,2626,36,28,0.1434
1404,330,7,16,4,5,Positivo,#DiaDePartido,129,1131,24,4,0.186
1405,132,1,3,2,3,Negativo,#RumboAlMundial,938,11867,157,66,0.1674
1406,146,5,12,5,5,Positivo,#Campeones,1663,21052,343,91,0.2063
1407,364,4,10,1,11,Positivo,#Mundial2026,65,775,4,8,0.0615
1408,41,13,28,5,13,Positivo,#FanaticoDelFutbol,58,796,7,4,0.1207
1409,276,1,1,1,2,Neutro,#GoleoElEquipo,268,2344,62,18,0.2313
1410,103,4,9,2,15,Negativo,#Mundial2026,277,3346,65,32,0.2347
1411,302,14,29,5,4,Positivo,#FutbolTotal,279,3341,58,41,0.2079
1412,115,3,8,5,8,Positivo,#RumboAlMundial,82,826,17,10,0.2073
1413,26,9,19,4,7,Negativo,#Mundial2026,689,9729,167,42,0.2424
1414,128,10,21,2,13,Neutro,#FutbolTotal,47,595,6,4,0.1277
1415,301,9,19,1,7,Positivo,#VamosSeleccion,653,8218,141,57,0.2159
1416,207,14,30,2,4,Positivo,#FutbolTotal,472,4800,58,22,0.1229
1417,15,14,29,5,3,Negativo,#VamosSeleccion,117,1173,9,11,0.0769
1418,103,8,18,3,10,Neutro,#FutbolTotal,1005,10946,245,168,0.2438
1419,238,9,20,1,9,Negativo,#RumboAlMundial,495,6061,119,86,0.2404
1420,113,6,13,1,16,Neutro,#RumboAlMundial,620,9243,33,57,0.0532
1421,360,7,14,1,4,Neutro,#FutbolTotal,226,2151,19,28,0.0841
1422,107,7,15,2,18,Positivo,#FutbolTotal,700,8091,132,58,0.1886
1423,234,9,20,3,20,Negativo,#RumboAlMundial,460,3744,36,67,0.0783
1424,274,5,11,1,18,Negativo,#GoleoElEquipo,54,704,12,4,0.2222
1425,152,4,10,1,16,Neutro,#FutbolTotal,384,4165,55,31,0.1432
1426,36,9,19,3,2,Negativo,#FutbolTotal,402,4762,26,18,0.0647
